,DAY_OF_MONTH,DAY_OF_WEEK,OP_CARRIER,ORIGIN,DEST,DEP_TIME,DEP_DEL15,DEP_TIME_BLK,ARR_TIME,ARR_DEL15,DISTANCE
72629,4,2,AS,SFO,SEA,1500.0,0.0,1500-1559,1719.0,0.0,679.0
72630,4,2,AS,SEA,MSP,1024.0,0.0,1000-1059,1617.0,1.0,1399.0
72631,4,2,AS,SFO,SEA,1205.0,0.0,1200-1259,1421.0,0.0,679.0
72632,4,2,AS,LAX,SFO,949.0,0.0,1000-1059,1108.0,0.0,337.0
72633,4,2,AS,SFO,LAS,1953.0,0.0,2000-2059,2128.0,0.0,414.0
72634,4,2,AS,SFO,LAS,706.0,0.0,0700-0759,910.0,0.0,414.0
72635,4,2,AS,LAS,SFO,755.0,0.0,0700-0759,926.0,0.0,414.0
72636,4,2,AS,SFO,LAS,1203.0,1.0,1100-1159,1342.0,1.0,414.0
72637,4,2,AS,LAS,SFO,1125.0,0.0,1100-1159,1303.0,0.0,414.0
72638,4,2,AS,LAS,SFO,1129.0,1.0,0900-0959,1307.0,1.0,414.0
72639,4,2,AS,SFO,LAS,1510.0,0.0,1500-1559,1644.0,0.0,414.0
72640,4,2,AS,LAS,SFO,1437.0,0.0,1400-1459,1612.0,0.0,414.0
72641,4,2,AS,SFO,LAS,2045.0,1.0,1700-1759,2216.0,1.0,414.0
72642,4,2,AS,LAS,SFO,1541.0,1.0,1500-1559,1711.0,0.0,414.0
72643,4,2,AS,LAS,SFO,1747.0,0.0,1800-1859,1916.0,0.0,414.0
72644,4,2,AS,SFO,LAX,721.0,0.0,0700-0759,851.0,0.0,337.0
72645,4,2,AS,LAX,SFO,1443.0,0.0,1500-1559,1601.0,0.0,337.0
72646,4,2,AS,SFO,LAX,1221.0,0.0,1200-1259,1345.0,0.0,337.0
72647,4,2,AS,LAX,SFO,1119.0,0.0,1100-1159,1230.0,0.0,337.0
72648,4,2,AS,SFO,LAX,1351.0,0.0,1400-1459,1524.0,0.0,337.0
72649,4,2,AS,LAX,SFO,1316.0,0.0,1300-1359,1435.0,0.0,337.0
72650,4,2,AS,SFO,LAX,1609.0,0.0,1600-1659,1729.0,0.0,337.0
72651,4,2,AS,LAX,SFO,2001.0,0.0,2000-2059,2141.0,0.0,337.0
72652,4,2,AS,LAX,SFO,750.0,0.0,0800-0859,920.0,0.0,337.0
72653,4,2,AS,SFO,LAX,1727.0,0.0,1700-1759,1854.0,0.0,337.0
72654,4,2,AS,SFO,SEA,2004.0,0.0,2000-2059,2222.0,0.0,679.0
72655,4,2,AS,SFO,LAX,1927.0,0.0,1900-1959,2052.0,0.0,337.0
72656,4,2,AS,LAX,SFO,1849.0,0.0,1900-1959,2036.0,0.0,337.0
72657,4,2,AS,SFO,LAX,846.0,0.0,0900-0959,1014.0,0.0,337.0
72658,4,2,AS,LAX,SFO,1641.0,0.0,1700-1759,1801.0,0.0,337.0
72659,4,2,AS,SFO,SAN,829.0,0.0,0800-0859,952.0,0.0,447.0
72660,4,2,AS,SFO,SAN,1739.0,0.0,1700-1759,1904.0,0.0,447.0
72661,4,2,AS,SFO,SAN,1612.0,1.0,1200-1259,1737.0,1.0,447.0
72662,4,2,AS,SAN,SFO,722.0,0.0,0700-0759,913.0,0.0,447.0
72663,4,2,AS,SAN,SFO,1811.0,1.0,1400-1459,1950.0,1.0,447.0
72664,4,2,AS,SAN,SFO,1820.0,0.0,1800-1859,2006.0,0.0,447.0
72665,4,2,AS,SFO,LAX,1036.0,0.0,1000-1059,1202.0,0.0,337.0
72666,4,2,AS,SEA,SFO,850.0,0.0,0900-0959,1043.0,0.0,679.0
72667,4,2,AS,SEA,SAN,1140.0,0.0,1100-1159,1417.0,0.0,1050.0
72668,4,2,AS,PDX,SJC,549.0,0.0,0600-0659,739.0,0.0,569.0
72669,4,2,AS,PDX,SEA,1606.0,1.0,1500-1559,1712.0,1.0,129.0
72670,4,2,AS,SEA,PDX,1341.0,0.0,1300-1359,1421.0,0.0,129.0
72671,4,2,AS,SEA,GEG,940.0,0.0,0900-0959,1037.0,0.0,224.0
72672,4,2,AS,PDX,OAK,615.0,0.0,0600-0659,804.0,0.0,543.0
72673,4,2,AS,PDX,SEA,756.0,0.0,0800-0859,911.0,0.0,129.0
72674,4,2,AS,SEA,PDX,1723.0,0.0,1700-1759,1816.0,0.0,129.0
72675,4,2,AS,PDX,SLC,1735.0,0.0,1700-1759,2024.0,0.0,630.0
72676,4,2,AS,SLC,PDX,2100.0,0.0,2100-2159,2226.0,0.0,630.0
72677,4,2,AS,TUS,SEA,732.0,0.0,0700-0759,956.0,0.0,1216.0
72678,4,2,AS,SEA,SJC,1932.0,1.0,1300-1359,2129.0,1.0,696.0
72679,4,2,AS,SJC,SEA,1922.0,0.0,1900-1959,2205.0,1.0,696.0
72680,4,2,AS,SEA,TUS,1939.0,0.0,1900-1959,2315.0,0.0,1216.0
72681,4,2,AS,JFK,PDX,1252.0,0.0,1300-1359,1618.0,0.0,2454.0
81621,5,3,AS,DCA,SEA,750.0,0.0,0800-0859,1101.0,0.0,2329.0
81622,5,3,AS,SEA,DCA,1357.0,0.0,1400-1459,2151.0,0.0,2329.0
81623,5,3,AS,DCA,SEA,1714.0,0.0,1700-1759,2024.0,0.0,2329.0
81624,5,3,AS,SEA,DCA,819.0,0.0,0800-0859,1623.0,1.0,2329.0
81625,5,3,AS,DCA,LAX,855.0,0.0,0900-0959,1203.0,0.0,2311.0
81626,5,3,AS,LAX,DCA,1259.0,0.0,1300-1359,2049.0,0.0,2311.0
81627,5,3,AS,JFK,SEA,722.0,0.0,0700-0759,1116.0,1.0,2422.0
81628,5,3,AS,SEA,EWR,810.0,0.0,0800-0859,1634.0,0.0,2402.0
81629,5,3,AS,MCO,SEA,703.0,0.0,0700-0759,1034.0,0.0,2554.0
81630,5,3,AS,SEA,MCO,2211.0,1.0,2100-2159,632.0,1.0,2554.0
81631,5,3,AS,EWR,SEA,1631.0,0.0,1600-1659,1959.0,0.0,2402.0
81632,5,3,AS,SEA,BOS,734.0,0.0,0700-0759,1539.0,0.0,2496.0
81633,5,3,AS,SEA,EWR,1537.0,0.0,1500-1559,2325.0,0.0,2402.0
81634,5,3,AS,BOS,SEA,1644.0,0.0,1600-1659,2029.0,0.0,2496.0
81635,5,3,AS,SEA,MCO,950.0,1.0,0800-0859,1834.0,1.0,2554.0
81636,5,3,AS,PHL,SEA,1649.0,0.0,1600-1659,2007.0,0.0,2378.0
81637,5,3,AS,SEA,JFK,2306.0,0.0,2300-2359,757.0,1.0,2422.0
81638,5,3,AS,MCO,SEA,1704.0,0.0,1700-1759,2025.0,0.0,2554.0
81639,5,3,AS,SEA,BOS,1633.0,0.0,1600-1659,22.0,0.0,2496.0
81640,5,3,AS,BOS,SEA,645.0,0.0,0700-0759,1043.0,0.0,2496.0
81641,5,3,AS,ORD,SEA,558.0,0.0,0600-0659,830.0,0.0,1721.0
81642,5,3,AS,SEA,ORD,829.0,0.0,0800-0859,1438.0,0.0,1721.0
81643,5,3,AS,PDX,BOS,907.0,0.0,0900-0959,1715.0,0.0,2537.0
81644,5,3,AS,SEA,PHL,739.0,0.0,0700-0759,1541.0,0.0,2378.0
81645,5,3,AS,BOS,PDX,1834.0,0.0,1800-1859,2159.0,0.0,2537.0
81646,5,3,AS,SEA,ORD,1223.0,0.0,1200-1259,1831.0,0.0,1721.0
81647,5,3,AS,FLL,SEA,1820.0,0.0,1800-1859,2209.0,0.0,2717.0
81648,5,3,AS,SEA,FLL,1021.0,1.0,0900-0959,1921.0,1.0,2717.0
81649,5,3,AS,ORD,SEA,1342.0,0.0,1300-1359,1614.0,0.0,1721.0
81650,5,3,AS,ADQ,ANC,1726.0,0.0,1700-1759,1815.0,0.0,253.0
81651,5,3,AS,ANC,BET,557.0,0.0,0600-0659,741.0,1.0,399.0
81652,5,3,AS,BET,ANC,818.0,0.0,0800-0859,918.0,0.0,399.0
81653,5,3,AS,ANC,BET,1001.0,0.0,1000-1059,1120.0,0.0,399.0
81654,5,3,AS,BET,ANC,1202.0,0.0,1200-1259,1303.0,0.0,399.0
81655,5,3,AS,ANC,BET,1836.0,0.0,1800-1859,2008.0,0.0,399.0
81656,5,3,AS,BET,ANC,2055.0,0.0,2000-2059,2203.0,0.0,399.0
81657,5,3,AS,ANC,ADQ,1540.0,0.0,1500-1559,1653.0,0.0,253.0
81658,5,3,AS,SCC,BRW,1807.0,0.0,1800-1859,1901.0,1.0,204.0
81659,5,3,AS,BRW,ANC,1949.0,1.0,1900-1959,2137.0,1.0,725.0
81660,5,3,AS,ANC,SCC,1532.0,0.0,1500-1559,1725.0,0.0,626.0
81661,5,3,AS,SCC,BRW,1030.0,0.0,1000-1059,1129.0,0.0,204.0
81662,5,3,AS,FAI,ANC,1414.0,0.0,1400-1459,1515.0,0.0,261.0
81663,5,3,AS,ANC,SCC,805.0,0.0,0800-0859,954.0,0.0,626.0
81664,5,3,AS,BRW,FAI,1205.0,0.0,1200-1259,1329.0,0.0,503.0
81665,5,3,AS,SEA,ANC,1359.0,0.0,1400-1459,1653.0,0.0,1448.0
81666,5,3,AS,KTN,SEA,912.0,0.0,0900-0959,1147.0,0.0,680.0
81667,5,3,AS,JNU,KTN,700.0,0.0,0700-0759,756.0,0.0,234.0
81668,5,3,AS,SEA,JNU,741.0,0.0,0700-0759,923.0,0.0,909.0
81669,5,3,AS,JNU,YAK,1000.0,0.0,1000-1059,1108.0,0.0,198.0
81670,5,3,AS,CDV,ANC,1321.0,0.0,1300-1359,1406.0,0.0,160.0
81671,5,3,AS,YAK,CDV,1147.0,0.0,1200-1259,1233.0,0.0,213.0
81672,5,3,AS,ANC,JNU,747.0,0.0,0700-0759,928.0,0.0,571.0
81673,5,3,AS,JNU,SIT,1011.0,0.0,1000-1059,1105.0,0.0,95.0
81674,5,3,AS,SIT,KTN,1142.0,0.0,1100-1159,1234.0,0.0,183.0
81675,5,3,AS,KTN,SEA,1314.0,0.0,1300-1359,1553.0,0.0,680.0
81676,5,3,AS,ANC,JNU,1055.0,0.0,1100-1159,1225.0,0.0,571.0
81677,5,3,AS,PSG,WRG,1438.0,0.0,1500-1559,1457.0,0.0,31.0
81678,5,3,AS,WRG,KTN,1546.0,0.0,1600-1659,1621.0,0.0,82.0
81679,5,3,AS,JNU,PSG,1312.0,0.0,1300-1359,1348.0,0.0,123.0
81680,5,3,AS,KTN,SEA,1720.0,0.0,1700-1759,2001.0,0.0,680.0
81681,5,3,AS,SEA,KTN,702.0,0.0,0600-0659,812.0,0.0,680.0
81682,5,3,AS,WRG,PSG,1007.0,0.0,1000-1059,1031.0,0.0,31.0
81683,5,3,AS,KTN,WRG,851.0,0.0,0800-0859,926.0,0.0,82.0
81684,5,3,AS,JNU,ANC,1245.0,0.0,1200-1259,1426.0,0.0,571.0
81685,5,3,AS,PSG,JNU,1106.0,0.0,1100-1159,1149.0,0.0,123.0
81686,5,3,AS,JNU,SEA,2006.0,0.0,2000-2059,2301.0,0.0,909.0
81687,5,3,AS,CDV,YAK,1630.0,0.0,1600-1659,1722.0,0.0,213.0
81688,5,3,AS,YAK,JNU,1756.0,0.0,1800-1859,1843.0,0.0,198.0
81689,5,3,AS,ANC,CDV,1507.0,0.0,1500-1559,1610.0,0.0,160.0
81690,5,3,AS,SIT,JNU,1900.0,0.0,1900-1959,1934.0,0.0,95.0
81691,5,3,AS,SEA,KTN,1534.0,0.0,1500-1559,1647.0,0.0,680.0
81692,5,3,AS,JNU,ANC,2016.0,0.0,2000-2059,2153.0,0.0,571.0
81693,5,3,AS,KTN,SIT,1728.0,0.0,1700-1759,1825.0,0.0,183.0
81694,5,3,AS,KTN,JNU,2035.0,0.0,2000-2059,2146.0,0.0,234.0
81695,5,3,AS,SEA,KTN,1842.0,0.0,1800-1859,1954.0,0.0,680.0
81696,5,3,AS,JNU,SIT,2229.0,0.0,2200-2259,2306.0,0.0,95.0
81697,5,3,AS,ANC,JNU,2005.0,0.0,2000-2059,2154.0,0.0,571.0
81698,5,3,AS,JNU,SEA,741.0,0.0,0800-0859,1112.0,0.0,909.0
81699,5,3,AS,JNU,ANC,714.0,0.0,0700-0759,902.0,0.0,571.0
81700,5,3,AS,SEA,JNU,1005.0,0.0,1000-1059,1200.0,0.0,909.0
81701,5,3,AS,JNU,SEA,1245.0,0.0,1200-1259,1554.0,0.0,909.0
81702,5,3,AS,SEA,JNU,2132.0,0.0,2100-2159,2334.0,1.0,909.0
81703,5,3,AS,ANC,SEA,1205.0,0.0,1200-1259,1610.0,0.0,1448.0
81704,5,3,AS,SEA,ANC,550.0,0.0,0600-0659,837.0,0.0,1448.0
81705,5,3,AS,ANC,SEA,551.0,0.0,0600-0659,1021.0,0.0,1448.0
81706,5,3,AS,SEA,ANC,803.0,1.0,0700-0759,1114.0,1.0,1448.0
81707,5,3,AS,ANC,SEA,1549.0,0.0,1500-1559,2005.0,0.0,1448.0
81708,5,3,AS,ANC,SEA,752.0,0.0,0800-0859,1158.0,0.0,1448.0
81709,5,3,AS,ANC,SEA,946.0,0.0,0900-0959,1344.0,0.0,1448.0
81710,5,3,AS,SEA,ANC,945.0,0.0,0900-0959,1241.0,0.0,1448.0
81711,5,3,AS,ANC,SEA,1203.0,1.0,1100-1159,1615.0,1.0,1448.0
81712,5,3,AS,SEA,ANC,1044.0,0.0,1000-1059,1344.0,0.0,1448.0
81713,5,3,AS,SEA,ANC,1748.0,0.0,1800-1859,2046.0,0.0,1448.0
81714,5,3,AS,SEA,ANC,1910.0,0.0,1900-1959,2158.0,0.0,1448.0
81715,5,3,AS,ANC,SEA,241.0,1.0,0001-0559,640.0,0.0,1448.0
81716,5,3,AS,SEA,FAI,1741.0,0.0,1700-1759,2039.0,0.0,1533.0
81717,5,3,AS,ANC,SEA,2229.0,1.0,2200-2259,224.0,0.0,1448.0
81718,5,3,AS,ANC,SEA,30.0,0.0,0001-0559,423.0,0.0,1448.0
81719,5,3,AS,SFO,JFK,2311.0,0.0,2300-2359,748.0,0.0,2586.0
81720,5,3,AS,FAI,ANC,509.0,0.0,0001-0559,617.0,0.0,261.0
81721,5,3,AS,SEA,ANC,2322.0,1.0,2200-2259,211.0,1.0,1448.0
81722,5,3,AS,ANC,SEA,240.0,1.0,0001-0559,717.0,1.0,1448.0
81723,5,3,AS,SEA,FAI,2029.0,0.0,2000-2059,2311.0,0.0,1533.0
81724,5,3,AS,SEA,ANC,1537.0,0.0,1500-1559,1831.0,0.0,1448.0
81725,5,3,AS,ANC,SEA,121.0,0.0,0001-0559,531.0,0.0,1448.0
81726,5,3,AS,SEA,FAI,1210.0,1.0,1100-1159,1515.0,1.0,1533.0
81727,5,3,AS,FAI,SEA,757.0,0.0,0800-0859,1226.0,0.0,1533.0
81728,5,3,AS,PDX,ANC,2046.0,0.0,2000-2059,23.0,1.0,1542.0
81729,5,3,AS,FAI,SEA,2136.0,0.0,2100-2159,135.0,0.0,1533.0
81730,5,3,AS,ANC,FAI,551.0,0.0,0600-0659,647.0,0.0,261.0
81731,5,3,AS,FAI,SEA,31.0,0.0,0001-0559,430.0,0.0,1533.0
81732,5,3,AS,PDX,ANC,1217.0,0.0,1200-1259,1525.0,0.0,1542.0
81733,5,3,AS,FAI,SEA,1601.0,0.0,1500-1559,2040.0,0.0,1533.0
81734,5,3,AS,SEA,FAI,2309.0,0.0,2300-2359,157.0,0.0,1533.0
81735,5,3,AS,ANC,PDX,47.0,0.0,0001-0559,502.0,0.0,1542.0
81736,5,3,AS,ANC,SEA,1743.0,0.0,1700-1759,2209.0,0.0,1448.0
81737,5,3,AS,ANC,PDX,1624.0,0.0,1600-1659,2048.0,0.0,1542.0
81738,5,3,AS,LAS,SEA,550.0,0.0,0600-0659,851.0,0.0,867.0
81739,5,3,AS,LAS,SEA,651.0,0.0,0700-0759,948.0,0.0,867.0
81740,5,3,AS,SEA,HNL,830.0,1.0,0700-0759,1231.0,0.0,2677.0
81741,5,3,AS,ANC,FAI,1915.0,0.0,1900-1959,2019.0,0.0,261.0
81742,5,3,AS,SJC,KOA,734.0,0.0,0700-0759,1042.0,0.0,2384.0
81743,5,3,AS,ANC,LAX,2325.0,0.0,2300-2359,513.0,0.0,2345.0
81744,5,3,AS,ANC,OME,1012.0,0.0,1000-1059,1138.0,0.0,539.0
81745,5,3,AS,OME,ANC,1226.0,0.0,1200-1259,1348.0,0.0,539.0
81746,5,3,AS,OME,ANC,2011.0,0.0,2000-2059,2125.0,0.0,539.0
81747,5,3,AS,OTZ,OME,1848.0,0.0,1800-1859,1925.0,0.0,183.0
81748,5,3,AS,ANC,OTZ,1623.0,0.0,1600-1659,1754.0,0.0,548.0
81749,5,3,AS,OTZ,ANC,824.0,0.0,0800-0859,952.0,0.0,548.0
81750,5,3,AS,ANC,OTZ,601.0,0.0,0600-0659,749.0,0.0,548.0
81751,5,3,AS,SEA,ANC,1155.0,0.0,1100-1159,1455.0,0.0,1448.0
81752,5,3,AS,ADK,ANC,1629.0,0.0,1600-1659,2000.0,0.0,1192.0
81753,5,3,AS,ANC,ADK,1319.0,0.0,1300-1359,1538.0,0.0,1192.0
81754,5,3,AS,ANC,FAI,2244.0,0.0,2300-2359,2335.0,0.0,261.0
81755,5,3,AS,SEA,MKE,1156.0,0.0,1200-1259,1757.0,0.0,1694.0
81756,5,3,AS,ANC,PHX,2333.0,0.0,2300-2359,700.0,0.0,2552.0
81757,5,3,AS,MKE,SEA,1839.0,0.0,1800-1859,2109.0,0.0,1694.0
81758,5,3,AS,JNU,SEA,455.0,0.0,0001-0559,811.0,0.0,909.0
81759,5,3,AS,ANC,FAI,1518.0,0.0,1500-1559,1627.0,0.0,261.0
81760,5,3,AS,ANC,JNU,2225.0,0.0,2200-2259,14.0,0.0,571.0
81761,5,3,AS,SMF,SEA,552.0,0.0,0600-0659,808.0,0.0,605.0
81762,5,3,AS,SEA,ANC,2337.0,0.0,2300-2359,222.0,0.0,1448.0
81763,5,3,AS,ANC,FAI,743.0,0.0,0700-0759,846.0,0.0,261.0
81764,5,3,AS,FAI,ANC,1733.0,0.0,1700-1759,1833.0,0.0,261.0
81765,5,3,AS,FAI,ANC,935.0,0.0,0900-0959,1035.0,0.0,261.0
81766,5,3,AS,LAX,ANC,2317.0,0.0,2300-2359,359.0,0.0,2345.0
81767,5,3,AS,FAI,ANC,2105.0,0.0,2100-2159,2210.0,0.0,261.0
81768,5,3,AS,OAK,SEA,1215.0,0.0,1200-1259,1418.0,0.0,672.0
81769,5,3,AS,EWR,LAX,733.0,0.0,0700-0759,1047.0,0.0,2454.0
81770,5,3,AS,SFO,PDX,1410.0,0.0,1400-1459,1551.0,0.0,550.0
81771,5,3,AS,SAN,SEA,1821.0,0.0,1800-1859,2136.0,0.0,1050.0
81772,5,3,AS,JFK,LAX,1921.0,0.0,1900-1959,2227.0,0.0,2475.0
81773,5,3,AS,GEG,SEA,1222.0,1.0,1200-1259,1351.0,1.0,224.0
81774,5,3,AS,SEA,SFO,1359.0,0.0,1300-1359,1558.0,0.0,679.0
81775,5,3,AS,AUS,SJC,1933.0,0.0,1900-1959,2110.0,0.0,1476.0
81776,5,3,AS,SJC,AUS,942.0,0.0,0900-0959,1507.0,0.0,1476.0
81777,5,3,AS,SJC,AUS,1721.0,0.0,1700-1759,2253.0,0.0,1476.0
81778,5,3,AS,SEA,LAX,612.0,0.0,0600-0659,840.0,0.0,954.0
81779,5,3,AS,SJC,SEA,1751.0,0.0,1800-1859,2011.0,0.0,696.0
81780,5,3,AS,SFO,JFK,1502.0,0.0,1500-1559,2328.0,0.0,2586.0
81781,5,3,AS,SJC,SEA,1217.0,0.0,1200-1259,1451.0,0.0,696.0
81782,5,3,AS,SEA,SJC,1727.0,1.0,1600-1659,1928.0,1.0,696.0
81783,5,3,AS,LAX,FLL,944.0,1.0,0900-0959,1731.0,1.0,2343.0
81784,5,3,AS,SFO,EWR,2117.0,0.0,2100-2159,534.0,0.0,2565.0
81785,5,3,AS,OAK,SEA,1832.0,0.0,1800-1859,2122.0,1.0,672.0
81786,5,3,AS,FLL,LAX,2011.0,1.0,1900-1959,2233.0,0.0,2343.0
81787,5,3,AS,PDX,SNA,621.0,0.0,0600-0659,837.0,0.0,859.0
81788,5,3,AS,MCO,SAN,1740.0,0.0,1700-1759,1952.0,0.0,2149.0
81789,5,3,AS,SFO,EWR,700.0,0.0,0700-0759,1524.0,0.0,2565.0
81790,5,3,AS,EWR,LAX,1553.0,0.0,1600-1659,1900.0,0.0,2454.0
81791,5,3,AS,SEA,SJC,628.0,0.0,0600-0659,827.0,0.0,696.0
81792,5,3,AS,LAX,SEA,1920.0,0.0,1900-1959,2223.0,0.0,954.0
81793,5,3,AS,SEA,IAH,1201.0,0.0,1200-1259,1819.0,0.0,1874.0
81794,5,3,AS,SMF,SEA,1420.0,0.0,1400-1459,1624.0,0.0,605.0
81795,5,3,AS,SEA,OAK,2114.0,0.0,2100-2159,2304.0,0.0,672.0
81796,5,3,AS,OAK,SEA,826.0,0.0,0800-0859,1058.0,0.0,672.0
81797,5,3,AS,SFO,SEA,1709.0,0.0,1700-1759,1919.0,0.0,679.0
81798,5,3,AS,SFO,PDX,1751.0,0.0,1800-1859,1942.0,0.0,550.0
81799,5,3,AS,EWR,SFO,701.0,0.0,0700-0759,1023.0,0.0,2565.0
81800,5,3,AS,SFO,PDX,2215.0,1.0,2100-2159,7.0,1.0,550.0
81801,5,3,AS,SEA,SFO,1456.0,0.0,1500-1559,1643.0,0.0,679.0
81802,5,3,AS,LAX,PDX,1020.0,1.0,1000-1059,1256.0,1.0,834.0
81803,5,3,AS,SEA,OAK,1547.0,1.0,1500-1559,1748.0,0.0,672.0
81804,5,3,AS,PDX,SAN,1710.0,0.0,1700-1759,1918.0,0.0,933.0
81805,5,3,AS,EWR,SFO,1507.0,0.0,1500-1559,1851.0,0.0,2565.0
81806,5,3,AS,SFO,SEA,959.0,0.0,1000-1059,1215.0,0.0,679.0
81807,5,3,AS,SFO,PDX,902.0,0.0,0900-0959,1053.0,0.0,550.0
81808,5,3,AS,PDX,SFO,1815.0,0.0,1800-1859,1959.0,0.0,550.0
81809,5,3,AS,PDX,SFO,1647.0,0.0,1600-1659,1820.0,0.0,550.0
81810,5,3,AS,SEA,PSP,756.0,0.0,0800-0859,1110.0,1.0,987.0
81811,5,3,AS,SJC,PDX,752.0,0.0,0800-0859,949.0,0.0,569.0
81812,5,3,AS,SEA,PSP,2112.0,0.0,2100-2159,2342.0,0.0,987.0
81813,5,3,AS,SEA,LAX,1542.0,0.0,1500-1559,1815.0,0.0,954.0
81814,5,3,AS,SEA,LAX,1134.0,0.0,1100-1159,1356.0,0.0,954.0
81815,5,3,AS,LAX,JFK,740.0,1.0,0700-0759,1546.0,1.0,2475.0
81816,5,3,AS,JFK,LAX,1256.0,0.0,1300-1359,1615.0,0.0,2475.0
81817,5,3,AS,SEA,PIT,802.0,1.0,0700-0759,1531.0,0.0,2125.0
81818,5,3,AS,PIT,SEA,1606.0,0.0,1600-1659,1830.0,0.0,2125.0
81819,5,3,AS,PDX,SJC,1452.0,0.0,1500-1559,1638.0,0.0,569.0
81820,5,3,AS,LAX,SEA,937.0,0.0,0900-0959,1237.0,0.0,954.0
81821,5,3,AS,SEA,LAX,816.0,1.0,0800-0859,1105.0,1.0,954.0
81822,5,3,AS,PHX,SEA,1228.0,0.0,1200-1259,1509.0,1.0,1107.0
81823,5,3,AS,JFK,LAX,1720.0,0.0,1700-1759,2030.0,0.0,2475.0
81824,5,3,AS,PDX,SFO,1954.0,0.0,2000-2059,2124.0,0.0,550.0
81825,5,3,AS,PDX,SFO,1048.0,0.0,1100-1159,1221.0,0.0,550.0
81826,5,3,AS,SJC,SEA,1418.0,0.0,1400-1459,1633.0,0.0,696.0
81827,5,3,AS,SBA,SEA,1311.0,0.0,1300-1359,1603.0,0.0,908.0
81828,5,3,AS,SJC,SEA,1542.0,0.0,1500-1559,1813.0,1.0,696.0
81829,5,3,AS,LAX,SEA,1534.0,0.0,1500-1559,1839.0,0.0,954.0
81830,5,3,AS,SFO,PDX,1222.0,0.0,1200-1259,1418.0,0.0,550.0
81831,5,3,AS,SEA,LAX,954.0,0.0,1000-1059,1226.0,0.0,954.0
81832,5,3,AS,SEA,LAX,1842.0,0.0,1800-1859,2130.0,0.0,954.0
81833,5,3,AS,LAX,SEA,1743.0,1.0,1700-1759,2053.0,1.0,954.0
81834,5,3,AS,LAX,SEA,1411.0,0.0,1400-1459,1711.0,0.0,954.0
81835,5,3,AS,SEA,LAX,1947.0,0.0,1900-1959,2209.0,0.0,954.0
81836,5,3,AS,PDX,EWR,602.0,0.0,0600-0659,1409.0,0.0,2434.0
81837,5,3,AS,PDX,JFK,1348.0,0.0,1400-1459,2143.0,0.0,2454.0
81838,5,3,AS,LAX,JFK,945.0,0.0,0900-0959,1813.0,0.0,2475.0
81839,5,3,AS,LAX,SEA,549.0,0.0,0600-0659,904.0,0.0,954.0
81840,5,3,AS,SEA,LAX,2140.0,0.0,2100-2159,2355.0,0.0,954.0
81841,5,3,AS,SEA,SLC,2156.0,1.0,2100-2159,41.0,0.0,689.0
81842,5,3,AS,SLC,SEA,758.0,1.0,0600-0659,928.0,1.0,689.0
81843,5,3,AS,LAX,JFK,2319.0,0.0,2300-2359,808.0,1.0,2475.0
81844,5,3,AS,SEA,ONT,1351.0,0.0,1400-1459,1619.0,0.0,956.0
81845,5,3,AS,LAX,SEA,1117.0,0.0,1100-1159,1427.0,0.0,954.0
81846,5,3,AS,LAX,JFK,1517.0,0.0,1500-1559,2347.0,0.0,2475.0
81847,5,3,AS,LAX,SEA,1220.0,0.0,1200-1259,1514.0,0.0,954.0
81848,5,3,AS,LAX,JFK,2121.0,0.0,2100-2159,559.0,0.0,2475.0
81849,5,3,AS,LAS,LAX,617.0,0.0,0600-0659,738.0,0.0,236.0
81850,5,3,AS,RNO,SEA,1618.0,0.0,1600-1659,1824.0,0.0,564.0
81851,5,3,AS,SEA,RNO,1340.0,0.0,1300-1359,1519.0,0.0,564.0
81852,5,3,AS,SEA,SBA,1003.0,0.0,1000-1059,1228.0,0.0,908.0
81853,5,3,AS,SEA,MCI,713.0,0.0,0700-0759,1236.0,0.0,1489.0
81854,5,3,AS,SMF,SEA,1830.0,0.0,1800-1859,2116.0,1.0,605.0
81855,5,3,AS,SMF,SEA,851.0,0.0,0900-0959,1104.0,0.0,605.0
81856,5,3,AS,SEA,LAX,1333.0,0.0,1300-1359,1602.0,0.0,954.0
81857,5,3,AS,ONT,SEA,1716.0,0.0,1700-1759,2020.0,0.0,956.0
81858,5,3,AS,LAX,LAS,2124.0,0.0,2100-2159,2246.0,0.0,236.0
81859,5,3,AS,LAX,PDX,1343.0,0.0,1300-1359,1615.0,0.0,834.0
81860,5,3,AS,SEA,SAN,740.0,0.0,0700-0759,1005.0,0.0,1050.0
81861,5,3,AS,SEA,LAS,602.0,0.0,0600-0659,815.0,0.0,867.0
81862,5,3,AS,SEA,SAT,1205.0,0.0,1200-1259,1758.0,0.0,1774.0
81863,5,3,AS,SEA,SAT,1757.0,0.0,1800-1859,2347.0,0.0,1774.0
81864,5,3,AS,PDX,LAX,1056.0,0.0,1100-1159,1304.0,0.0,834.0
81865,5,3,AS,SEA,IND,1006.0,0.0,1000-1059,1724.0,0.0,1866.0
81866,5,3,AS,IND,SEA,1821.0,0.0,1800-1859,2047.0,0.0,1866.0
81867,5,3,AS,SEA,SNA,935.0,0.0,0900-0959,1158.0,0.0,978.0
81868,5,3,AS,SNA,SEA,1920.0,0.0,1900-1959,2233.0,0.0,978.0
81869,5,3,AS,SEA,SNA,748.0,0.0,0800-0859,1041.0,0.0,978.0
81870,5,3,AS,SNA,SEA,1541.0,0.0,1500-1559,1841.0,1.0,978.0
